
 ,time,x,y,z
, 30.622, -0.71, 0.01, -0.57
, 30.687, -0.71, 0.01, -0.57
, 30.700, -0.71, 0.01, -0.57
, 30.751, -0.71, 0.01, -0.57
, 30.813, -0.71, 0.01, -0.57
, 30.878, -0.71, 0.01, -0.58
, 30.902, -0.71, 0.01, -0.57
, 30.940, -0.71, 0.01, -0.57
, 31.004, -0.71, 0.01, -0.57
, 31.068, -0.71, 0.01, -0.57
, 31.103, -0.71, 0.01, -0.57
, 31.131, -0.71, 0.01, -0.57
, 31.195, -0.71, 0.01, -0.58
, 31.263, -0.71, 0.01, -0.57
, 31.304, -0.71, 0.01, -0.57
, 31.321, -0.71, 0.01, -0.57
, 31.385, -0.71, 0.01, -0.57
, 31.450, -0.71, 0.01, -0.57
, 31.511, -0.71, 0.01, -0.57
, 31.516, -0.71, 0.01, -0.57
, 31.577, -0.71, 0.01, -0.57
, 31.639, -0.71, 0.01, -0.57
, 31.706, -0.71, 0.01, -0.57
, 31.710, -0.71, 0.01, -0.57
, 31.767, -0.71, 0.01, -0.57
, 31.830, -0.71, 0.01, -0.58
, 31.901, -0.71, 0.01, -0.57
, 31.917, -0.71, 0.01, -0.57
, 31.955, -0.71, 0.01, -0.57
, 32.020, -0.71, 0.01, -0.58
, 32.291, -0.71, 0.01, -0.57
, 32.313, -0.71, 0.01, -0.57
, 32.332, -0.71, 0.01, -0.57
, 32.351, -0.71, 0.01, -0.57
, 32.371, -0.71, 0.01, -0.58
, 32.391, -0.71, 0.01, -0.58
, 32.411, -0.71, 0.01, -0.57
, 32.437, -0.71, 0.01, -0.57
, 32.452, -0.71, 0.01, -0.57
, 32.475, -0.71, 0.01, -0.57
, 32.492, -0.71, 0.01, -0.57
, 32.515, -0.71, 0.01, -0.57
, 32.518, -0.71, 0.01, -0.57
, 32.535, -0.71, 0.01, -0.58
, 32.558, -0.71, 0.01, -0.57
, 32.572, -0.71, 0.01, -0.57
, 32.599, -0.71, 0.01, -0.58
, 32.613, -0.70, 0.01, -0.58
, 32.639, -0.71, 0.01, -0.57
, 32.653, -0.71, 0.01, -0.58
, 32.675, -0.71, 0.01, -0.58
, 32.695, -0.71, 0.01, -0.57
, 32.717, -0.71, 0.01, -0.58
, 32.720, -0.71, 0.01, -0.57
, 32.738, -0.71, 0.01, -0.57
, 32.754, -0.71, 0.01, -0.58
, 32.777, -0.71, 0.01, -0.58
, 32.793, -0.71, 0.01, -0.57
, 32.818, -0.71, 0.01, -0.57
, 32.841, -0.71, 0.01, -0.57
, 32.854, -0.71, 0.00, -0.57
, 32.872, -0.71, 0.01, -0.58
, 32.902, -0.71, 0.01, -0.57
, 32.916, -0.71, 0.01, -0.57
, 32.917, -0.71, 0.01, -0.58
, 32.934, -0.71, 0.01, -0.57
, 32.957, -0.71, 0.01, -0.58
, 32.973, -0.71, 0.01, -0.58
, 32.994, -0.71, 0.01, -0.58
, 33.017, -0.71, 0.01, -0.58
, 33.037, -0.71, 0.01, -0.57
, 33.056, -0.71, 0.00, -0.57
, 33.077, -0.71, 0.01, -0.57
, 33.098, -0.71, 0.01, -0.57
, 33.125, -0.71, 0.01, -0.57
, 33.130, -0.71, 0.01, -0.58
, 33.146, -0.71, 0.01, -0.57
, 33.156, -0.71, 0.01, -0.57
, 33.177, -0.71, 0.01, -0.58
, 33.199, -0.71, 0.01, -0.58
, 33.218, -0.71, 0.01, -0.58
