
 ,time,x,y,z
, 64.476, 0.22, -0.23, -0.87
, 64.544, 0.22, -0.23, -0.87
, 64.605, 0.22, -0.23, -0.87
, 64.668, 0.22, -0.23, -0.87
, 64.673, 0.22, -0.23, -0.87
, 64.734, 0.22, -0.23, -0.87
, 64.796, 0.22, -0.23, -0.87
, 64.859, 0.22, -0.23, -0.87
, 64.875, 0.22, -0.23, -0.87
, 64.922, 0.22, -0.23, -0.87
, 65.189, 0.21, -0.23, -0.87
, 65.212, 0.21, -0.23, -0.87
, 65.231, 0.21, -0.24, -0.88
, 65.252, 0.21, -0.23, -0.87
, 65.271, 0.22, -0.23, -0.87
, 65.292, 0.22, -0.23, -0.87
, 65.314, 0.22, -0.23, -0.87
, 65.332, 0.22, -0.23, -0.87
, 65.352, 0.21, -0.23, -0.87
, 65.371, 0.21, -0.23, -0.87
, 65.394, 0.22, -0.24, -0.87
, 65.416, 0.22, -0.21, -0.88
, 65.437, 0.21, -0.24, -0.87
, 65.452, 0.21, -0.24, -0.88
, 65.473, 0.21, -0.23, -0.87
, 65.476, 0.21, -0.23, -0.87
, 65.496, 0.22, -0.24, -0.88
, 65.512, 0.21, -0.23, -0.87
, 65.534, 0.21, -0.23, -0.88
, 65.564, 0.21, -0.23, -0.87
, 65.574, 0.21, -0.23, -0.87
, 65.597, 0.21, -0.24, -0.88
, 65.614, 0.21, -0.23, -0.87
, 65.636, 0.21, -0.23, -0.87
, 65.657, 0.21, -0.23, -0.87
, 65.679, 0.21, -0.23, -0.87
, 65.684, 0.21, -0.23, -0.87
, 65.700, 0.21, -0.23, -0.87
, 65.716, 0.21, -0.23, -0.87
