
time,altitude,x,y,z
76.75,2.451192627,-4.57125,8.743937671,-8.680856836
76.8,2.451192627,-4.647042725,8.668232715,-8.84217373
76.85,2.723547363,-4.57125,8.668232715,-8.84217373
76.9,2.723547363,-4.647042725,8.289707935,-8.761515283
76.95,2.451192627,-4.647042725,8.668232715,-8.84217373
77,2.178837891,-4.57125,8.668232715,-8.2775646
77.05,2.723547363,-4.57125,8.743937671,-8.84217373
77.1,2.451192627,-4.57125,8.516822803,-8.680856836
77.15,2.723547363,-4.57125,8.592527759,-8.761515283
77.2,2.451192627,-4.647042725,8.668232715,-8.600198389
77.25,2.451192627,-4.495457275,8.668232715,-8.761515283
77.3,2.451192627,-4.57125,8.592527759,-8.761515283
77.35,2.723547363,-4.57125,8.668232715,-8.600198389
77.4,2.451192627,-4.57125,8.592527759,-8.680856836
77.45,2.451192627,-4.495457275,8.668232715,-8.600198389
77.5,2.451192627,-4.57125,8.668232715,-8.600198389
77.55,2.451192627,-4.495457275,8.592527759,-8.680856836
77.6,2.723547363,-4.647042725,8.668232715,-8.680856836
77.65,2.451192627,-4.57125,8.592527759,-8.761515283
77.7,2.451192627,-4.57125,8.592527759,-8.600198389
77.75,2.178837891,-4.57125,8.668232715,-8.680856836
77.8,2.723547363,-4.57125,8.592527759,-8.761515283
77.85,2.451192627,-4.495457275,8.516822803,-8.761515283
77.9,2.451192627,-4.647042725,8.743937671,-8.680856836
77.95,2.723547363,-4.495457275,8.668232715,-8.922832178
78,2.723547363,-4.647042725,8.592527759,-9.003490625
78.05,2.9959021,-4.647042725,8.668232715,-8.922832178
78.1,2.723547363,-4.647042725,8.592527759,-8.922832178
78.15,2.723547363,-4.57125,8.592527759,-9.003490625
78.2,2.723547363,-4.495457275,8.668232715,-8.922832178
78.25,2.451192627,-4.57125,8.592527759,-9.084149072
78.3,2.451192627,-4.647042725,8.668232715,-9.16480752
78.35,2.723547363,-4.57125,8.668232715,-8.84217373
78.4,2.9959021,-4.647042725,8.668232715,-9.084149072
78.45,2.723547363,-4.647042725,8.592527759,-9.084149072
78.5,2.9959021,-4.647042725,8.516822803,-9.003490625
78.55,2.9959021,-4.647042725,8.592527759,-9.084149072
78.6,2.723547363,-4.647042725,8.668232715,-9.084149072
78.65,2.451192627,-4.647042725,8.592527759,-9.084149072
78.7,2.723547363,-4.647042725,8.592527759,-9.16480752
78.75,2.723547363,-4.647042725,8.668232715,-9.003490625
78.8,2.723547363,-4.647042725,8.668232715,-9.003490625
78.85,2.9959021,-4.722835449,8.668232715,-9.084149072
78.9,2.723547363,-4.647042725,8.668232715,-8.84217373
78.95,2.723547363,-4.495457275,8.668232715,-9.16480752
79,2.723547363,-4.647042725,8.592527759,-9.003490625
79.05,2.9959021,-4.647042725,8.743937671,-8.922832178
79.1,2.723547363,-4.57125,8.592527759,-9.003490625
79.15,2.723547363,-4.647042725,8.743937671,-9.084149072
79.2,2.451192627,-4.495457275,8.516822803,-8.922832178
79.25,2.723547363,-4.647042725,8.592527759,-8.600198389
79.3,2.178837891,-4.57125,8.592527759,-8.680856836
79.35,2.178837891,-4.57125,8.516822803,-8.680856836
79.4,2.723547363,-4.57125,8.592527759,-8.84217373
79.45,2.451192627,-4.57125,8.592527759,-8.680856836
79.5,2.451192627,-4.57125,8.743937671,-8.600198389
79.55,2.451192627,-4.57125,8.668232715,-8.680856836
79.6,2.178837891,-4.57125,8.743937671,-8.438881494
79.65,2.451192627,-4.647042725,8.441117847,-8.600198389
79.7,2.723547363,-4.192286377,8.214002979,-8.680856836
79.75,2.178837891,-4.950213623,8.819642627,-8.2775646
79.8,2.451192627,-4.495457275,8.819642627,-8.922832178
79.85,2.451192627,-4.040700928,8.592527759,-8.761515283
79.9,2.451192627,-4.57125,8.365412891,-8.922832178
79.95,2.451192627,-4.192286377,8.971052539,-8.84217373
80,2.451192627,-4.874420898,8.441117847,-9.72941665
80.05,2.723547363,-4.57125,8.668232715,-8.519539941
80.1,2.451192627,-4.343871826,8.819642627,-8.922832178
80.15,2.723547363,-5.253384521,8.441117847,-9.003490625
80.2,2.723547363,-4.040700928,8.516822803,-9.003490625
80.25,2.723547363,-4.192286377,8.289707935,-7.793613916
80.3,2.723547363,-4.647042725,8.365412891,-9.648758203
80.35,2.451192627,-4.950213623,8.365412891,-9.326124414
80.4,2.451192627,-5.177591797,8.441117847,-8.761515283
80.45,2.178837891,-4.57125,8.365412891,-9.326124414
80.5,2.178837891,-3.813322754,9.273872363,-9.16480752
80.55,2.451192627,-4.495457275,8.668232715,-9.648758203
80.6,2.178837891,-4.950213623,8.441117847,-9.406782861
80.65,2.451192627,-4.647042725,8.592527759,-9.003490625
80.7,2.451192627,-4.495457275,8.668232715,-9.16480752
80.75,2.451192627,-4.495457275,8.592527759,-9.487441309
80.8,2.451192627,-4.57125,8.592527759,-9.245465967
80.85,2.178837891,-5.329177246,8.365412891,-9.406782861
80.9,2.178837891,-4.722835449,8.668232715,-9.326124414
80.95,2.178837891,-4.798628174,8.592527759,-9.648758203
81,2.451192627,-4.722835449,8.138298022,-9.406782861
81.05,2.451192627,-4.495457275,8.668232715,-9.406782861
81.1,2.451192627,-4.722835449,8.592527759,-9.487441309
81.15,2.178837891,-4.798628174,8.743937671,-9.16480752
81.2,2.178837891,-4.722835449,8.516822803,-9.487441309
81.25,1.906483154,-4.647042725,8.592527759,-9.487441309
81.3,1.906483154,-4.722835449,8.592527759,-9.406782861
81.35,2.451192627,-4.647042725,8.516822803,-9.245465967
81.4,2.178837891,-4.722835449,8.592527759,-9.326124414
81.45,2.178837891,-4.647042725,8.365412891,-9.72941665
81.5,2.178837891,-4.798628174,8.668232715,-9.16480752
81.55,2.723547363,-4.57125,8.668232715,-9.406782861
81.6,2.451192627,-4.647042725,8.668232715,-9.406782861
81.65,2.451192627,-4.798628174,8.516822803,-9.568099756
81.7,2.178837891,-4.722835449,8.592527759,-9.568099756
81.75,2.178837891,-4.57125,8.441117847,-9.568099756
81.8,2.451192627,-4.647042725,8.668232715,-9.326124414
81.85,2.178837891,-4.647042725,8.516822803,-9.326124414
81.9,2.178837891,-4.722835449,8.592527759,-9.245465967
81.95,2.451192627,-4.722835449,8.516822803,-9.487441309
82,1.906483154,-4.722835449,8.743937671,-9.245465967
82.05,1.906483154,-4.647042725,8.516822803,-9.16480752
82.1,1.906483154,-4.722835449,8.668232715,-9.326124414
82.15,2.451192627,-4.647042725,8.516822803,-9.568099756
82.2,1.906483154,-4.647042725,8.516822803,-9.326124414
82.25,2.451192627,-4.57125,8.668232715,-9.648758203
82.3,2.178837891,-4.647042725,8.592527759,-9.487441309
82.35,2.178837891,-4.950213623,8.971052539,-8.438881494
82.4,2.178837891,-4.722835449,8.592527759,-8.84217373
82.45,2.451192627,-4.57125,8.516822803,-9.245465967
82.5,2.178837891,-4.57125,8.668232715,-9.16480752
82.55,2.178837891,-4.722835449,8.516822803,-9.406782861
82.6,2.178837891,-4.57125,8.895347583,-9.326124414
82.65,2.178837891,-4.722835449,8.365412891,-9.406782861
82.7,2.451192627,-4.495457275,8.592527759,-9.245465967
82.75,2.178837891,-4.495457275,8.743937671,-9.487441309
82.8,2.178837891,-4.647042725,8.592527759,-9.72941665
82.85,2.451192627,-4.647042725,8.668232715,-9.003490625
82.9,2.723547363,-4.57125,8.668232715,-9.003490625
82.95,2.451192627,-4.647042725,8.441117847,-9.568099756
83,2.451192627,-4.722835449,8.214002979,-8.84217373
83.05,2.723547363,-4.874420898,8.441117847,-9.326124414
83.1,2.451192627,-4.874420898,8.592527759,-9.326124414
83.15,2.451192627,-4.798628174,8.592527759,-9.326124414
83.2,2.451192627,-4.798628174,8.516822803,-9.245465967
83.25,2.451192627,-4.57125,8.743937671,-9.326124414
83.3,2.451192627,-4.647042725,8.592527759,-9.406782861
83.35,2.451192627,-4.722835449,8.592527759,-9.003490625
83.4,2.723547363,-4.647042725,8.592527759,-9.568099756
83.45,2.451192627,-4.798628174,8.516822803,-9.16480752
83.5,2.451192627,-4.722835449,8.592527759,-9.406782861
83.55,2.451192627,-4.647042725,8.592527759,-9.326124414
83.6,2.723547363,-4.798628174,8.592527759,-9.245465967
83.65,2.723547363,-4.798628174,8.592527759,-9.406782861
83.7,2.451192627,-4.722835449,8.592527759,-9.16480752
83.75,2.723547363,-4.722835449,8.668232715,-9.16480752
83.8,2.451192627,-4.722835449,8.441117847,-9.568099756
83.85,2.723547363,-4.722835449,8.668232715,-9.16480752
83.9,2.723547363,-4.798628174,8.592527759,-9.245465967
83.95,2.451192627,-4.647042725,8.592527759,-9.084149072
84,2.451192627,-4.647042725,8.516822803,-9.648758203
84.05,2.723547363,-4.647042725,8.668232715,-9.084149072
84.1,2.723547363,-4.722835449,8.592527759,-9.084149072
84.15,2.451192627,-4.798628174,8.441117847,-9.084149072
84.2,2.451192627,-4.647042725,8.516822803,-9.084149072
84.25,2.723547363,-4.647042725,8.592527759,-9.245465967
84.3,2.451192627,-4.57125,8.668232715,-9.245465967
84.35,2.9959021,-4.343871826,8.971052539,-8.922832178
84.4,2.451192627,-5.026006348,8.441117847,-8.922832178
84.45,2.178837891,-4.722835449,8.592527759,-9.084149072
84.5,2.451192627,-4.495457275,8.441117847,-9.406782861
84.55,2.178837891,-4.798628174,8.743937671,-8.84217373
84.6,2.178837891,-4.647042725,8.592527759,-9.003490625
84.65,2.451192627,-4.798628174,8.441117847,-8.680856836
84.7,2.723547363,-4.57125,8.668232715,-9.326124414
84.75,2.178837891,-4.647042725,8.592527759,-8.761515283
84.8,2.723547363,-4.116493652,8.743937671,-8.922832178
84.85,2.451192627,-4.192286377,8.743937671,-9.245465967
84.9,2.178837891,-4.950213623,8.516822803,-8.761515283
84.95,2.451192627,-4.722835449,8.516822803,-9.003490625
85,2.451192627,-4.798628174,8.668232715,-8.84217373
85.05,2.451192627,-4.57125,9.349577319,-10.29402578
85.1,2.723547363,-3.964908203,8.668232715,-8.116247705
85.15,2.451192627,-4.647042725,8.365412891,-8.84217373
85.2,2.451192627,-4.722835449,8.138298022,-9.890733545
85.25,2.723547363,-4.798628174,9.198167407,-8.358223047
85.3,2.451192627,-4.040700928,8.592527759,-9.245465967
85.35,2.451192627,-4.268079102,8.743937671,-9.487441309
85.4,2.451192627,-4.495457275,9.046757495,-9.084149072
85.45,2.451192627,-4.57125,8.743937671,-9.406782861
85.5,2.723547363,-4.419664551,8.592527759,-9.406782861
85.55,2.451192627,-4.722835449,8.971052539,-9.084149072
85.6,2.451192627,-4.495457275,8.743937671,-9.084149072
85.65,2.451192627,-4.343871826,8.819642627,-9.084149072
85.7,2.178837891,-4.343871826,8.895347583,-9.406782861
85.75,2.451192627,-4.495457275,8.668232715,-9.326124414
85.8,2.451192627,-4.57125,8.895347583,-8.922832178
85.85,2.178837891,-4.268079102,8.895347583,-8.84217373
85.9,2.178837891,-4.495457275,8.516822803,-9.72941665
85.95,2.178837891,-4.495457275,8.592527759,-9.16480752
86,2.451192627,-4.343871826,8.895347583,-9.003490625
86.05,2.451192627,-4.343871826,8.895347583,-9.084149072
86.1,2.451192627,-4.343871826,8.819642627,-9.084149072
86.15,2.178837891,-4.343871826,8.743937671,-9.003490625
86.2,2.451192627,-4.343871826,8.819642627,-8.761515283
86.25,2.178837891,-4.419664551,8.743937671,-8.761515283
86.3,2.451192627,-4.495457275,8.516822803,-8.84217373
86.35,2.178837891,-4.343871826,8.743937671,-8.680856836
86.4,2.451192627,-4.343871826,8.895347583,-8.761515283
86.45,2.178837891,-4.268079102,8.743937671,-8.761515283
86.5,2.178837891,-4.343871826,8.743937671,-8.600198389
86.55,1.906483154,-4.343871826,8.592527759,-8.600198389
86.6,2.178837891,-4.343871826,8.743937671,-8.519539941
86.65,2.451192627,-4.343871826,8.743937671,-8.600198389
86.7,1.906483154,-4.343871826,8.743937671,-8.438881494
86.75,2.178837891,-4.343871826,8.743937671,-8.600198389
86.8,2.178837891,-4.268079102,8.743937671,-8.680856836
86.85,1.906483154,-4.268079102,8.743937671,-8.600198389
86.9,2.451192627,-4.343871826,8.743937671,-8.680856836
86.95,2.178837891,-4.343871826,8.819642627,-8.761515283
87,2.451192627,-4.192286377,8.668232715,-8.922832178
87.05,2.178837891,-4.343871826,8.895347583,-8.680856836
87.1,2.451192627,-4.192286377,8.743937671,-8.761515283
87.15,1.906483154,-4.192286377,8.743937671,-8.922832178
87.2,2.178837891,-4.268079102,8.668232715,-8.761515283
87.25,1.906483154,-4.268079102,8.743937671,-8.761515283
87.3,2.451192627,-4.192286377,8.819642627,-8.680856836
87.35,2.451192627,-4.268079102,8.743937671,-8.761515283
87.4,2.178837891,-4.192286377,8.819642627,-8.600198389
87.45,2.451192627,-4.268079102,8.895347583,-8.680856836
87.5,2.178837891,-4.268079102,8.743937671,-8.761515283
87.55,2.451192627,-4.268079102,8.743937671,-8.761515283
87.6,2.451192627,-4.268079102,8.743937671,-8.680856836
87.65,2.178837891,-4.268079102,8.743937671,-8.761515283
87.7,2.451192627,-4.268079102,8.743937671,-8.600198389
87.75,2.451192627,-4.268079102,8.743937671,-8.761515283
87.8,2.451192627,-4.192286377,8.743937671,-8.680856836
87.85,2.451192627,-4.268079102,8.743937671,-8.922832178
87.9,2.451192627,-4.268079102,8.743937671,-8.680856836
87.95,2.451192627,-4.192286377,8.819642627,-8.680856836
88,2.178837891,-4.268079102,8.668232715,-8.680856836
88.05,2.451192627,-4.268079102,8.743937671,-8.84217373
88.1,2.451192627,-4.268079102,8.895347583,-8.680856836
88.15,2.451192627,-4.268079102,8.743937671,-8.84217373
88.2,2.451192627,-4.268079102,8.743937671,-8.761515283
88.25,2.451192627,-4.268079102,8.743937671,-8.761515283
88.3,2.723547363,-4.343871826,8.895347583,-8.761515283
88.35,2.451192627,-4.268079102,8.743937671,-8.922832178
88.4,2.178837891,-4.268079102,8.895347583,-8.761515283
88.45,2.451192627,-4.268079102,8.743937671,-8.84217373
88.5,2.178837891,-4.343871826,8.743937671,-8.84217373
88.55,1.906483154,-4.343871826,8.819642627,-8.761515283
88.6,1.906483154,-4.268079102,8.743937671,-8.761515283
88.65,2.451192627,-4.343871826,8.743937671,-8.761515283
88.7,2.451192627,-4.268079102,8.743937671,-8.84217373
88.75,2.451192627,-4.343871826,8.743937671,-8.84217373
88.8,2.451192627,-4.268079102,8.819642627,-8.761515283
88.85,2.178837891,-4.268079102,8.668232715,-9.003490625
88.9,2.451192627,-4.343871826,8.743937671,-8.922832178
88.95,2.451192627,-4.343871826,8.743937671,-8.84217373
89,2.178837891,-4.343871826,8.743937671,-8.761515283
89.05,2.451192627,-4.419664551,8.743937671,-8.761515283
89.1,2.451192627,-4.495457275,8.592527759,-8.84217373
89.15,2.451192627,-4.874420898,8.214002979,-9.003490625
89.2,2.723547363,-4.419664551,8.592527759,-8.761515283
89.25,2.451192627,-3.661737305,9.652397144,-8.761515283
89.3,2.451192627,-4.268079102,8.516822803,-9.245465967
89.35,2.451192627,-4.798628174,8.592527759,-9.245465967
89.4,2.451192627,-5.026006348,8.592527759,-9.326124414
89.45,2.178837891,-4.722835449,8.668232715,-8.761515283
89.5,2.723547363,-4.722835449,8.516822803,-9.16480752
89.55,2.451192627,-4.798628174,8.592527759,-9.084149072
89.6,2.451192627,-4.647042725,8.592527759,-9.003490625
89.65,2.451192627,-4.647042725,8.592527759,-9.245465967
89.7,2.451192627,-4.722835449,8.592527759,-8.922832178
89.75,2.451192627,-4.722835449,8.592527759,-9.245465967
89.8,2.451192627,-4.722835449,8.592527759,-9.003490625
89.85,2.451192627,-4.647042725,8.668232715,-9.003490625
89.9,2.451192627,-4.647042725,8.516822803,-9.245465967
89.95,2.451192627,-4.647042725,8.668232715,-9.003490625
90,2.451192627,-4.647042725,8.516822803,-9.245465967
90.05,2.178837891,-4.798628174,8.516822803,-9.16480752
90.1,1.906483154,-4.722835449,8.592527759,-9.084149072
90.15,2.178837891,-4.647042725,8.592527759,-9.16480752
90.2,2.451192627,-4.722835449,8.668232715,-9.003490625
90.25,2.451192627,-4.647042725,8.516822803,-9.326124414
90.3,2.451192627,-4.647042725,8.592527759,-8.922832178
90.35,2.451192627,-4.798628174,8.668232715,-9.084149072
90.4,2.451192627,-4.57125,8.516822803,-9.326124414
90.45,2.451192627,-4.722835449,8.668232715,-8.84217373
90.5,2.451192627,-4.647042725,8.516822803,-9.245465967
90.55,2.451192627,-4.798628174,8.592527759,-9.084149072
90.6,2.178837891,-4.647042725,8.592527759,-9.16480752
90.65,2.451192627,-4.647042725,8.592527759,-9.084149072
90.7,2.451192627,-4.722835449,8.592527759,-9.084149072
90.75,1.906483154,-4.722835449,8.592527759,-9.245465967
90.8,2.451192627,-4.647042725,8.592527759,-9.084149072
90.85,2.451192627,-4.647042725,8.668232715,-9.003490625
90.9,2.451192627,-4.647042725,8.516822803,-9.326124414
90.95,2.451192627,-4.647042725,8.668232715,-9.003490625
91,2.723547363,-4.647042725,8.592527759,-9.16480752
91.05,2.451192627,-4.722835449,8.668232715,-9.084149072
91.1,2.451192627,-4.647042725,8.592527759,-9.084149072
91.15,2.723547363,-4.722835449,8.668232715,-8.922832178
91.2,2.451192627,-4.57125,8.592527759,-9.084149072
91.25,2.723547363,-4.343871826,8.743937671,-9.16480752
91.3,2.451192627,-3.661737305,8.895347583,-9.326124414
91.35,2.723547363,-3.964908203,8.819642627,-9.487441309
91.4,2.723547363,-5.329177246,8.062593066,-9.810075098
91.45,2.723547363,-5.55655542,7.911183154,-9.487441309
91.5,2.178837891,-4.722835449,8.819642627,-9.72941665
91.55,2.178837891,-4.57125,8.743937671,-9.487441309
91.6,2.178837891,-4.192286377,8.971052539,-9.487441309
91.65,2.451192627,-4.495457275,8.592527759,-9.568099756
91.7,2.723547363,-4.647042725,8.668232715,-9.084149072
91.75,2.178837891,-4.57125,8.743937671,-9.648758203
91.8,2.451192627,-4.268079102,8.819642627,-9.245465967
91.85,1.906483154,-4.57125,8.668232715,-9.810075098
91.9,2.451192627,-4.495457275,8.668232715,-9.406782861
91.95,2.451192627,-4.57125,8.743937671,-9.487441309
92,2.451192627,-4.419664551,8.895347583,-9.487441309
92.05,2.451192627,-4.495457275,8.668232715,-9.406782861
92.1,2.451192627,-4.647042725,8.743937671,-9.487441309
92.15,2.451192627,-4.495457275,8.592527759,-9.568099756
92.2,2.178837891,-4.495457275,8.668232715,-9.406782861
92.25,2.178837891,-4.57125,8.668232715,-9.568099756
92.3,2.451192627,-4.57125,8.819642627,-9.648758203
92.35,2.451192627,-4.495457275,8.668232715,-9.648758203
92.4,2.178837891,-4.57125,8.516822803,-9.648758203
92.45,2.178837891,-4.647042725,8.743937671,-9.326124414
92.5,2.451192627,-4.57125,8.516822803,-9.568099756
92.55,2.451192627,-4.57125,8.743937671,-9.326124414
92.6,2.178837891,-4.57125,8.516822803,-9.810075098
92.65,2.451192627,-4.495457275,8.516822803,-9.72941665
92.7,1.906483154,-4.647042725,8.819642627,-9.326124414
92.75,2.178837891,-4.57125,8.592527759,-9.648758203
92.8,2.451192627,-4.647042725,8.668232715,-9.487441309
92.85,2.451192627,-4.722835449,8.819642627,-9.326124414
92.9,2.451192627,-4.495457275,8.516822803,-9.648758203
92.95,2.178837891,-4.57125,8.743937671,-9.648758203
93,2.451192627,-4.57125,8.668232715,-9.487441309
93.05,2.178837891,-4.647042725,8.592527759,-9.648758203
93.1,2.178837891,-4.647042725,8.668232715,-9.487441309
93.15,2.178837891,-4.495457275,8.743937671,-9.487441309
93.2,2.178837891,-4.57125,8.592527759,-9.72941665
93.25,2.451192627,-4.647042725,8.668232715,-9.648758203
93.3,2.451192627,-4.57125,8.743937671,-9.568099756
93.35,1.906483154,-4.647042725,8.668232715,-9.568099756
93.4,2.451192627,-4.495457275,8.592527759,-9.568099756
93.45,2.451192627,-4.647042725,8.743937671,-9.406782861
93.5,2.178837891,-4.419664551,8.592527759,-9.568099756
93.55,2.451192627,-4.647042725,8.668232715,-9.568099756
93.6,2.451192627,-4.57125,8.743937671,-9.406782861
93.65,2.178837891,-4.495457275,8.592527759,-9.648758203
93.7,2.723547363,-4.495457275,8.592527759,-9.72941665
93.75,2.451192627,-4.647042725,8.819642627,-9.16480752
93.8,2.451192627,-4.343871826,8.516822803,-9.648758203
93.85,2.451192627,-4.495457275,8.668232715,-9.406782861
93.9,2.451192627,-4.647042725,8.668232715,-9.326124414
93.95,2.451192627,-4.495457275,8.516822803,-9.72941665
94,2.451192627,-4.57125,8.819642627,-9.326124414
94.05,2.178837891,-4.419664551,8.592527759,-9.487441309
94.1,2.451192627,-4.495457275,8.516822803,-9.568099756
94.15,2.451192627,-4.57125,8.592527759,-9.406782861
94.2,2.451192627,-4.495457275,8.743937671,-9.406782861
94.25,2.451192627,-4.419664551,8.592527759,-9.648758203
94.3,2.451192627,-4.57125,8.365412891,-9.568099756
94.35,2.451192627,-4.495457275,8.743937671,-9.084149072
94.4,2.451192627,-4.57125,8.592527759,-9.487441309
94.45,2.178837891,-4.57125,8.668232715,-9.487441309
94.5,2.451192627,-4.57125,8.668232715,-9.487441309
94.55,2.451192627,-4.495457275,8.668232715,-9.648758203
94.6,2.723547363,-4.495457275,8.592527759,-9.487441309
94.65,2.723547363,-4.647042725,8.668232715,-9.568099756
94.7,2.451192627,-4.495457275,8.668232715,-9.810075098
94.75,2.451192627,-4.57125,8.592527759,-9.810075098
94.8,2.178837891,-4.647042725,8.592527759,-9.326124414
94.85,2.723547363,-4.57125,8.592527759,-9.326124414
94.9,2.451192627,-4.57125,8.743937671,-9.648758203
94.95,2.451192627,-4.647042725,8.668232715,-9.568099756
95,2.451192627,-4.57125,8.668232715,-9.568099756
95.05,2.723547363,-4.57125,8.592527759,-9.487441309
95.1,2.178837891,-4.647042725,8.668232715,-9.406782861
95.15,2.451192627,-4.647042725,8.592527759,-9.810075098
95.2,2.451192627,-4.647042725,8.516822803,-9.568099756
95.25,2.451192627,-4.647042725,8.592527759,-9.648758203
95.3,2.451192627,-4.57125,8.668232715,-9.487441309
95.35,2.451192627,-4.495457275,8.592527759,-9.72941665
95.4,2.451192627,-4.722835449,8.668232715,-9.406782861
95.45,2.451192627,-4.647042725,8.819642627,-9.648758203
95.5,2.451192627,-4.57125,8.592527759,-9.648758203
95.55,2.451192627,-4.57125,8.592527759,-9.487441309
95.6,2.178837891,-4.647042725,8.441117847,-9.568099756
95.65,2.451192627,-4.495457275,8.895347583,-9.648758203
95.7,2.451192627,-4.722835449,8.592527759,-9.648758203
95.75,2.451192627,-4.722835449,8.592527759,-9.568099756
95.8,2.451192627,-4.419664551,8.668232715,-9.648758203
95.85,2.723547363,-4.57125,8.895347583,-9.487441309
95.9,2.178837891,-4.647042725,8.592527759,-9.72941665
95.95,2.451192627,-4.57125,8.592527759,-9.72941665
96,2.723547363,-4.57125,8.441117847,-9.648758203
96.05,2.451192627,-4.57125,8.819642627,-9.568099756
96.1,2.451192627,-4.722835449,8.743937671,-9.568099756
96.15,2.451192627,-4.268079102,8.441117847,-9.971391992
96.2,2.178837891,-4.495457275,8.819642627,-9.487441309
96.25,2.451192627,-4.874420898,8.819642627,-9.648758203
96.3,2.451192627,-4.495457275,8.289707935,-9.72941665
96.35,1.906483154,-4.343871826,8.971052539,-9.326124414
96.4,2.178837891,-4.647042725,8.668232715,-10.13270889
96.45,1.906483154,-4.57125,8.743937671,-9.568099756
96.5,2.451192627,-4.419664551,8.592527759,-9.810075098
96.55,2.451192627,-4.722835449,8.743937671,-9.72941665
96.6,2.451192627,-5.101799072,7.98688811,-11.58456094
96.65,2.178837891,-5.177591797,8.592527759,-9.003490625
96.7,2.451192627,-5.404969971,8.214002979,-9.406782861
96.75,2.178837891,-3.889115479,9.349577319,-9.084149072
96.8,2.178837891,-4.495457275,8.592527759,-9.568099756
96.85,2.178837891,-4.268079102,8.592527759,-9.648758203
96.9,2.178837891,-4.950213623,8.516822803,-9.568099756
96.95,2.451192627,-4.647042725,8.592527759,-9.326124414
97,2.178837891,-4.722835449,8.592527759,-9.487441309
97.05,2.451192627,-4.57125,8.516822803,-9.245465967
97.1,2.178837891,-4.419664551,8.592527759,-9.406782861
97.15,2.178837891,-4.57125,8.668232715,-9.084149072
97.2,2.178837891,-4.57125,8.743937671,-9.245465967
97.25,2.178837891,-4.647042725,8.743937671,-9.16480752
97.3,2.451192627,-4.57125,8.668232715,-9.003490625
97.35,1.906483154,-4.495457275,8.441117847,-9.406782861
97.4,2.178837891,-4.647042725,8.668232715,-8.922832178
97.45,2.178837891,-4.57125,8.743937671,-9.084149072
97.5,2.451192627,-4.57125,8.668232715,-9.16480752
97.55,2.178837891,-4.57125,8.668232715,-9.084149072
97.6,2.451192627,-4.647042725,8.516822803,-8.922832178
97.65,2.451192627,-4.57125,8.668232715,-8.922832178
97.7,2.178837891,-4.647042725,8.668232715,-9.003490625
97.75,2.178837891,-4.57125,8.592527759,-9.003490625
97.8,2.723547363,-4.495457275,8.592527759,-9.003490625
97.85,2.451192627,-4.57125,8.668232715,-8.84217373
97.9,2.723547363,-4.495457275,8.668232715,-8.84217373
97.95,2.451192627,-4.57125,8.592527759,-8.84217373
98,2.451192627,-4.419664551,8.516822803,-8.761515283
98.05,2.451192627,-4.57125,8.592527759,-8.922832178
98.1,2.723547363,-4.495457275,8.668232715,-8.84217373
98.15,2.723547363,-4.495457275,8.592527759,-8.761515283
98.2,2.451192627,-4.495457275,8.592527759,-8.922832178
98.25,2.723547363,-4.495457275,8.592527759,-8.922832178
98.3,2.723547363,-4.57125,8.668232715,-8.84217373
98.35,2.451192627,-4.495457275,8.668232715,-8.680856836
98.4,2.723547363,-4.495457275,8.668232715,-8.84217373
98.45,2.451192627,-4.495457275,8.592527759,-8.84217373
98.5,2.723547363,-4.57125,8.668232715,-8.680856836
98.55,2.451192627,-4.495457275,8.592527759,-8.922832178
98.6,2.723547363,-4.495457275,8.668232715,-8.922832178
98.65,2.451192627,-4.495457275,8.743937671,-8.84217373
98.7,2.451192627,-4.495457275,8.743937671,-8.922832178
98.75,2.723547363,-4.57125,8.668232715,-9.003490625
98.8,2.451192627,-4.647042725,8.592527759,-8.922832178
98.85,2.451192627,-4.57125,8.592527759,-9.003490625
98.9,2.723547363,-4.57125,8.592527759,-8.922832178
98.95,2.451192627,-4.495457275,8.743937671,-8.922832178
99,2.451192627,-4.57125,8.592527759,-8.922832178
99.05,2.723547363,-4.647042725,8.668232715,-8.922832178
99.1,2.9959021,-4.57125,8.592527759,-8.922832178
99.15,2.723547363,-4.57125,8.592527759,-8.922832178
99.2,2.451192627,-4.647042725,8.592527759,-9.003490625
99.25,2.9959021,-4.57125,8.592527759,-8.84217373
99.3,2.451192627,-4.57125,8.668232715,-9.003490625
99.35,2.451192627,-4.647042725,8.668232715,-8.922832178
99.4,2.723547363,-4.647042725,8.668232715,-8.922832178
99.45,2.451192627,-4.57125,8.516822803,-9.16480752
99.5,2.451192627,-4.722835449,8.743937671,-9.084149072
99.55,2.451192627,-4.57125,8.668232715,-8.922832178
99.6,2.178837891,-4.647042725,8.592527759,-9.003490625
99.65,2.451192627,-4.647042725,8.668232715,-9.003490625
99.7,2.451192627,-4.57125,8.592527759,-9.003490625
99.75,2.451192627,-4.647042725,8.592527759,-9.084149072
99.8,1.906483154,-4.647042725,8.592527759,-9.003490625
99.85,2.451192627,-4.647042725,8.592527759,-9.084149072
99.9,1.906483154,-4.647042725,8.592527759,-9.003490625
99.95,2.178837891,-4.647042725,8.592527759,-9.003490625
100,1.906483154,-4.722835449,8.668232715,-9.084149072
